2.934817586515735766e+00
1.416396613508381641e+00
9.894831560768740930e-01
8.115112810477741467e-01
8.269382693351912117e-01
6.354341727905905568e-01
7.310396089405759579e-01
1.079029327629705381e+00
2.836765113687783391e+00
3.690307606971296561e+00
3.039250908743539270e+01
1.561833874254962495e+01
2.609974510537851344e-01
3.856897192331945612e-01
5.075346720606472850e-01
4.673711618352691111e-01
4.500522478010178795e-01
4.143711718503981789e-01
4.249732802696312151e-01
7.790787792670614831e-01
7.855634007174090438e-01
5.586884632964297381e-01
3.895770684015262275e-01
3.341050193806236468e-01
3.277852910601990466e-01
3.151143917597103994e-01
3.305766793105298085e-01
2.255404589501975032e-01
1.844065359789013869e-01
4.079005295502303313e-02
1.992072567291910956e-01
5.796703479073671561e-01
-1.176715532151720867e+00
2.435452477238013458e+01
3.978279242078016864e+01
2.730433124054985328e+01
1.513474524967482537e+01
7.082344373854464470e-01
7.515859226323629017e-01
3.689657214295180010e-01
2.319640754530744031e-01
4.871320173248640945e-02
3.240315627489788186e-01
1.466647166972461780e-01
2.588731866343855215e-01
1.989947672038302473e-01
1.674206561046467090e-01
4.901271937648400412e-01
6.806654010141215405e-01
4.024072782305607721e-01
6.317775358324098089e-01
2.692518374439855089e-01
3.416879593015951233e-01
3.961444490742156987e-01
3.483616372796259908e-01
3.576785528738298803e-01
6.071555423674354079e-01
7.099844844217398920e-01
5.129803241522434831e-01
6.221618487486159088e-01
4.217833092205018897e-01
2.724559617816879609e-01
2.814595150384240352e-01
4.712703350856590756e-01
4.619266466070325872e-01
4.085106890488021114e-01
7.968753978433080754e-01
4.440132298581779047e+00
3.776081574117950623e+01
5.116066548858833585e+01
1.656309499251850426e+01
-6.474192280158662383e-02
2.649591217769289853e-01
2.345486793859891672e-01
1.557534864453107015e-01
3.008171732619169259e-01
3.770444476733112449e-01
3.270561342538978455e-01
2.785319534234306227e-01
8.693531475282173515e-01
9.327045981539562325e-01
6.278645535418888590e-01
9.051683967231541894e-01
1.248558759343349811e+00
8.541584003082989263e-01
5.101137324919134963e-01
4.212349211890536460e-01
4.424034655292700680e-01
3.475372196921578949e-01
3.583205462233758909e-01
3.399004505921969232e-01
4.119274661776317070e-01
2.706723347504837451e-01
4.162717528797905686e-01
3.398684374796102636e-01
